site_id,region,state,lat,lon,site_type,device_type,current_firmware,target_firmware,device_age_months,incident_count_12m,last_cert_status,last_cert_date,schema_version,ansible_version,openshift_version,vendor_sla_tier,risk_score,risk_tier,wave_assignment
VZ-SO-BHM-03332,Southeast,AL,33.6353,-87.2595,rural_remote,CaaS-Node-Type-B,22.12,24.12,24,1,PASS,2025-07-15,v1.12.0,2.13.7,4.14.2,standard,0.28,medium,wave_1
VZ-SO-BHM-03333,Southeast,AL,33.3809,-86.9695,suburban,CaaS-Node-Type-B,24.01,24.12,55,0,PASS,2025-10-28,v1.14.0,2.16.0,4.16.1,premium,0.271,medium,wave_1
VZ-SO-SAV-03334,Southeast,GA,31.8127,-81.2807,urban_macro,CaaS-Node-Type-A,23.12,24.12,11,1,PASS,2025-07-28,v1.14.0,2.15.1,4.15.5,standard,0.222,medium,wave_1
VZ-SO-TPA-03335,Southeast,FL,28.1657,-82.6856,urban_macro,CaaS-Node-Type-C,23.12,24.12,13,2,PASS,2025-09-23,v1.14.0,2.13.7,4.13.8,standard,0.227,medium,wave_1
VZ-SO-TPA-03336,Southeast,FL,27.6208,-82.7772,urban_macro,CaaS-Node-Type-A,24.01,24.12,56,0,PASS,2025-08-21,v1.14.0,2.14.10,4.14.2,standard,0.346,medium,wave_1
VZ-SO-CHS-03337,Southeast,SC,32.9909,-80.2405,urban_macro,CaaS-Node-Type-A,22.12,24.12,22,2,PASS,2025-07-01,v1.12.0,2.14.3,4.14.10,standard,0.343,medium,wave_1
VZ-SO-SAV-03338,Southeast,GA,32.121,-80.9363,dense_urban,CaaS-Node-Type-A,23.12,24.12,11,2,PASS,2025-07-23,v1.14.0,2.14.10,4.13.8,premium,0.303,medium,wave_1
VZ-SO-NSH-03339,Southeast,TN,36.5886,-87.1267,urban_macro,CaaS-Node-Type-C,24.12,24.12,19,2,PASS,2025-11-09,v1.16.0,2.15.1,4.14.10,standard,0.35,medium,wave_1
VZ-SO-LOU-03340,Southeast,KY,38.481,-85.4001,suburban,CaaS-Node-Type-B,24.01,24.12,45,1,PASS,2025-09-01,v1.14.0,2.13.7,4.16.1,standard,0.223,medium,wave_1
VZ-SO-ORL-03341,Southeast,FL,28.4412,-81.0227,suburban,CaaS-Node-Type-A,23.06,24.12,39,0,PASS,2025-09-14,v1.13.0,2.16.0,4.13.8,standard,0.347,medium,wave_1
VZ-SO-NOR-03342,Southeast,VA,37.0721,-75.9132,suburban,CaaS-Node-Type-A,23.06,24.12,17,1,PASS,2025-11-19,v1.13.0,2.15.1,4.14.10,standard,0.324,medium,wave_1
VZ-SO-SAV-03343,Southeast,GA,32.253,-81.3664,rural_remote,CaaS-Node-Type-B,23.06,24.12,35,0,PASS,2025-08-17,v1.13.0,2.14.3,4.15.5,premium,0.241,medium,wave_1
VZ-SO-JAX-03344,Southeast,FL,30.0594,-81.2608,suburban,CaaS-Node-Type-A,24.06,24.12,21,1,PASS,2025-08-16,v1.15.0,2.15.4,4.16.1,standard,0.215,medium,wave_1
VZ-SO-ORL-03345,Southeast,FL,28.878,-81.2105,urban_macro,CaaS-Node-Type-C,23.12,24.12,18,1,PASS,2025-11-05,v1.14.0,2.14.10,4.14.10,standard,0.24,medium,wave_1
VZ-SO-MIA-03346,Southeast,FL,25.7819,-79.9001,suburban,CaaS-Node-Type-B,24.01,24.12,22,2,PASS,2025-10-06,v1.14.0,2.15.4,4.16.1,standard,0.217,medium,wave_1
VZ-SO-RIC-03347,Southeast,VA,37.3412,-77.5688,dense_urban,CaaS-Node-Type-A,23.12,24.12,54,0,PASS,2025-11-21,v1.14.0,2.14.10,4.15.5,standard,0.309,medium,wave_1
VZ-SO-MIA-03348,Southeast,FL,25.618,-79.9556,suburban,CaaS-Node-Type-B,24.06,24.12,29,2,PASS,2025-07-17,v1.15.0,2.14.3,4.14.2,premium,0.318,medium,wave_1
VZ-SO-NOR-03349,Southeast,VA,36.517,-76.5722,urban_macro,CaaS-Node-Type-B,23.06,24.12,8,1,PASS,2025-07-18,v1.13.0,2.14.10,4.15.5,premium,0.29,medium,wave_1
VZ-SO-BHM-03350,Southeast,AL,33.6817,-87.0038,urban_macro,CaaS-Node-Type-B,24.06,24.12,18,2,PASS,2025-08-24,v1.15.0,2.16.0,4.14.10,premium,0.261,medium,wave_1
VZ-SO-ORL-03351,Southeast,FL,28.5887,-81.1352,suburban,CaaS-Node-Type-B,24.06,24.12,16,1,PASS,2025-12-01,v1.15.0,2.14.10,4.13.8,premium,0.374,medium,wave_1
VZ-SO-MEM-03352,Southeast,TN,35.4221,-89.9274,suburban,CaaS-Node-Type-B,24.12,24.12,14,0,PASS,2025-09-12,v1.16.0,2.14.3,4.16.1,standard,0.222,medium,wave_1
VZ-SO-JAX-03353,Southeast,FL,30.0108,-81.512,suburban,CaaS-Node-Type-B,24.12,24.12,40,0,PASS,2025-09-02,v1.16.0,2.15.4,4.14.10,standard,0.387,medium,wave_1
VZ-SO-ORL-03354,Southeast,FL,28.3118,-81.4473,urban_macro,CaaS-Node-Type-A,24.06,24.12,57,1,PASS,2025-08-01,v1.15.0,2.14.10,4.16.1,premium,0.396,medium,wave_1
VZ-SO-ATL-03355,Southeast,GA,34.1795,-84.2675,urban_macro,CaaS-Node-Type-A,23.12,24.12,11,2,PASS,2025-08-16,v1.14.0,2.14.3,4.16.1,standard,0.38,medium,wave_1
VZ-SO-TPA-03356,Southeast,FL,27.5393,-82.8487,urban_macro,CaaS-Node-Type-B,24.12,24.12,42,0,PASS,2025-12-12,v1.16.0,2.13.7,4.16.1,platinum,0.216,medium,wave_1
VZ-SO-SAV-03357,Southeast,GA,32.5232,-81.3941,urban_macro,CaaS-Node-Type-C,24.01,24.12,45,1,PASS,2025-07-14,v1.14.0,2.16.0,4.16.1,standard,0.314,medium,wave_1
VZ-SO-COL-03358,Southeast,SC,33.6932,-81.11,urban_macro,CaaS-Node-Type-C,23.12,24.12,37,2,PASS,2025-07-24,v1.14.0,2.13.7,4.16.1,standard,0.297,medium,wave_1
VZ-SO-ATL-03359,Southeast,GA,33.5639,-84.0826,urban_macro,CaaS-Node-Type-A,24.06,24.12,31,1,PASS,2025-08-04,v1.15.0,2.15.4,4.14.10,standard,0.266,medium,wave_1
VZ-SO-LEX-03360,Southeast,KY,38.1782,-84.9307,suburban,CaaS-Node-Type-A,23.06,24.12,11,2,CONDITIONAL_PASS,2025-10-06,v1.13.0,2.16.0,4.12.4,premium,0.347,medium,wave_1
VZ-SO-COL-03361,Southeast,SC,34.372,-81.3265,urban_macro,CaaS-Node-Type-A,24.01,24.12,21,0,PASS,2025-07-09,v1.14.0,2.13.7,4.12.4,standard,0.289,medium,wave_1
VZ-SO-CHS-03362,Southeast,SC,32.9431,-80.1949,suburban,CaaS-Node-Type-A,23.12,24.12,58,0,PASS,2025-11-17,v1.14.0,2.14.10,4.12.4,standard,0.279,medium,wave_1
VZ-SO-MIA-03363,Southeast,FL,26.0054,-80.2414,urban_macro,CaaS-Node-Type-C,24.01,24.12,25,0,PASS,2025-07-11,v1.14.0,2.15.4,4.14.2,standard,0.253,medium,wave_1
VZ-SO-ATL-03364,Southeast,GA,34.1372,-84.4113,urban_macro,CaaS-Node-Type-B,23.06,24.12,57,0,PASS,2025-09-04,v1.13.0,2.16.0,4.14.10,standard,0.232,medium,wave_1
VZ-SO-NOR-03365,Southeast,VA,37.1623,-76.5055,urban_macro,CaaS-Node-Type-C,24.01,24.12,24,0,PASS,2025-10-11,v1.14.0,2.14.10,4.16.1,premium,0.23,medium,wave_1
VZ-SO-SAV-03366,Southeast,GA,32.4832,-81.2282,urban_macro,CaaS-Node-Type-A,24.06,24.12,39,0,PASS,2025-08-01,v1.15.0,2.14.10,4.16.1,standard,0.224,medium,wave_1
VZ-SO-COL-03367,Southeast,SC,33.835,-80.8301,urban_macro,CaaS-Node-Type-A,24.12,24.12,43,2,PASS,2025-12-20,v1.16.0,2.15.4,4.13.8,standard,0.36,medium,wave_1
VZ-SO-RAL-03368,Southeast,NC,36.0609,-78.7214,rural_remote,CaaS-Node-Type-A,22.12,24.12,45,2,PASS,2025-07-27,v1.12.0,2.13.7,4.16.1,premium,0.319,medium,wave_1
VZ-SO-ORL-03369,Southeast,FL,28.1115,-81.2936,suburban,CaaS-Node-Type-B,23.06,24.12,54,2,PASS,2025-11-05,v1.13.0,2.16.0,4.13.8,standard,0.344,medium,wave_1
VZ-SO-RIC-03370,Southeast,VA,37.8626,-77.6107,urban_macro,CaaS-Node-Type-A,24.06,24.12,24,2,PASS,2025-12-07,v1.15.0,2.14.10,4.12.4,standard,0.278,medium,wave_1
VZ-SO-MGM-03371,Southeast,AL,32.1637,-86.6014,suburban,CaaS-Node-Type-A,24.12,24.12,35,2,PASS,2025-10-09,v1.16.0,2.13.7,4.12.4,standard,0.285,medium,wave_1
VZ-SO-SAV-03372,Southeast,GA,32.1399,-80.8846,suburban,CaaS-Node-Type-B,24.01,24.12,25,0,PASS,2025-10-16,v1.14.0,2.14.3,4.16.1,standard,0.291,medium,wave_1
VZ-SO-RIC-03373,Southeast,VA,37.5475,-77.8756,urban_macro,CaaS-Node-Type-A,24.06,24.12,16,1,CONDITIONAL_PASS,2025-08-21,v1.15.0,2.16.0,4.16.1,premium,0.306,medium,wave_1
VZ-SO-RAL-03374,Southeast,NC,35.5015,-78.4024,urban_macro,CaaS-Node-Type-C,24.01,24.12,19,0,PASS,2025-10-13,v1.14.0,2.16.0,4.14.10,premium,0.338,medium,wave_1
VZ-SO-MIA-03375,Southeast,FL,25.3858,-79.8982,rural_remote,CaaS-Node-Type-C,24.01,24.12,28,2,PASS,2025-12-27,v1.14.0,2.13.7,4.16.1,standard,0.237,medium,wave_1
VZ-SO-MGM-03376,Southeast,AL,32.7852,-86.3768,suburban,CaaS-Node-Type-A,23.06,24.12,9,2,PASS,2025-11-01,v1.13.0,2.14.3,4.16.1,premium,0.338,medium,wave_1
VZ-SO-NOR-03377,Southeast,VA,36.7528,-76.3008,suburban,CaaS-Node-Type-C,22.12,24.12,41,1,PASS,2025-08-27,v1.12.0,2.16.0,4.14.2,standard,0.363,medium,wave_1
VZ-SO-BHM-03378,Southeast,AL,33.7006,-86.6819,urban_macro,CaaS-Node-Type-B,22.12,24.12,53,1,PASS,2025-07-21,v1.12.0,2.13.7,4.16.1,premium,0.31,medium,wave_1
VZ-SO-LOU-03379,Southeast,KY,37.999,-85.834,dense_urban,CaaS-Node-Type-B,23.12,24.12,52,2,PASS,2025-07-12,v1.14.0,2.14.10,4.14.10,platinum,0.306,medium,wave_1
VZ-SO-COL-03380,Southeast,SC,34.2662,-80.9557,urban_macro,CaaS-Node-Type-B,24.06,24.12,16,1,PASS,2025-07-12,v1.15.0,2.14.3,4.15.5,premium,0.223,medium,wave_1
VZ-SO-LEX-03381,Southeast,KY,38.1396,-84.9156,rural_remote,CaaS-Node-Type-A,24.01,24.12,56,2,PASS,2025-09-20,v1.14.0,2.14.3,4.14.10,standard,0.351,medium,wave_1
VZ-SO-CHS-03382,Southeast,SC,32.8754,-80.1678,rural_remote,CaaS-Node-Type-C,23.06,24.12,36,1,PASS,2025-07-04,v1.13.0,2.15.1,4.14.10,standard,0.392,medium,wave_1
VZ-SO-MIA-03383,Southeast,FL,26.1838,-79.7447,rural_remote,CaaS-Node-Type-C,23.12,24.12,39,1,PASS,2025-07-11,v1.14.0,2.14.10,4.16.1,platinum,0.248,medium,wave_1
VZ-SO-ATL-03384,Southeast,GA,34.1028,-84.2793,urban_macro,CaaS-Node-Type-A,24.01,24.12,43,1,PASS,2025-11-02,v1.14.0,2.15.1,4.14.2,standard,0.248,medium,wave_1
VZ-SO-RIC-03385,Southeast,VA,37.856,-77.0918,suburban,CaaS-Node-Type-B,23.12,24.12,21,1,CONDITIONAL_PASS,2025-08-09,v1.14.0,2.15.1,4.14.2,standard,0.379,medium,wave_1
VZ-SO-ATL-03386,Southeast,GA,33.7458,-84.3717,urban_macro,CaaS-Node-Type-A,24.01,24.12,10,2,PASS,2025-07-28,v1.14.0,2.13.7,4.13.8,premium,0.304,medium,wave_1
VZ-SO-MIA-03387,Southeast,FL,25.7642,-79.8794,suburban,CaaS-Node-Type-A,23.06,24.12,57,1,PASS,2025-07-19,v1.13.0,2.15.1,4.16.1,standard,0.34,medium,wave_1
VZ-SO-MEM-03388,Southeast,TN,34.8019,-90.1385,urban_macro,CaaS-Node-Type-A,22.12,24.12,33,1,PASS,2025-07-09,v1.12.0,2.15.4,4.14.2,premium,0.38,medium,wave_1
VZ-SO-BHM-03389,Southeast,AL,33.7144,-86.8696,urban_macro,CaaS-Node-Type-B,23.06,24.12,18,1,PASS,2025-08-14,v1.13.0,2.14.10,4.14.2,premium,0.377,medium,wave_1
VZ-SO-ORL-03390,Southeast,FL,28.2407,-81.4858,suburban,CaaS-Node-Type-B,23.06,24.12,49,1,PASS,2025-12-11,v1.13.0,2.13.7,4.16.1,standard,0.288,medium,wave_1
VZ-SO-NSH-03391,Southeast,TN,36.0575,-86.7752,urban_macro,CaaS-Node-Type-B,23.12,24.12,47,2,PASS,2025-12-19,v1.14.0,2.14.10,4.14.2,standard,0.371,medium,wave_1
VZ-SO-JAX-03392,Southeast,FL,30.3612,-81.9471,suburban,CaaS-Node-Type-B,24.01,24.12,34,0,PASS,2025-09-08,v1.14.0,2.14.3,4.16.1,premium,0.268,medium,wave_1
VZ-SO-RIC-03393,Southeast,VA,37.9043,-77.546,suburban,CaaS-Node-Type-B,22.12,24.12,11,2,PASS,2025-12-15,v1.12.0,2.15.1,4.14.10,premium,0.274,medium,wave_1
VZ-SO-TPA-03394,Southeast,FL,27.9764,-82.7112,suburban,CaaS-Node-Type-A,24.06,24.12,9,0,PASS,2025-08-21,v1.15.0,2.14.10,4.13.8,premium,0.387,medium,wave_1
VZ-SO-COL-03395,Southeast,SC,33.9057,-80.6267,urban_macro,CaaS-Node-Type-A,23.06,24.12,18,0,PASS,2025-10-24,v1.13.0,2.15.4,4.15.5,standard,0.291,medium,wave_1
VZ-SO-JAX-03396,Southeast,FL,29.9,-81.2548,suburban,CaaS-Node-Type-B,23.12,24.12,47,1,PASS,2025-09-05,v1.14.0,2.15.1,4.14.2,standard,0.24,medium,wave_1
VZ-SO-LEX-03397,Southeast,KY,37.7873,-84.2175,urban_macro,CaaS-Node-Type-A,24.01,24.12,10,2,PASS,2025-12-11,v1.14.0,2.14.3,4.15.5,standard,0.347,medium,wave_1
VZ-SO-CLT-03398,Southeast,NC,35.2514,-80.4785,suburban,CaaS-Node-Type-B,23.12,24.12,32,2,PASS,2025-09-10,v1.14.0,2.15.1,4.12.4,standard,0.309,medium,wave_1
VZ-SO-BHM-03399,Southeast,AL,33.7829,-86.371,urban_macro,CaaS-Node-Type-A,24.01,24.12,22,0,PASS,2025-07-16,v1.14.0,2.15.4,4.12.4,premium,0.388,medium,wave_1
VZ-SO-COL-03400,Southeast,SC,34.1811,-80.8558,urban_macro,CaaS-Node-Type-B,24.12,24.12,12,1,PASS,2025-12-26,v1.16.0,2.14.3,4.14.2,premium,0.345,medium,wave_1
VZ-SO-JAX-03401,Southeast,FL,30.0436,-81.6307,rural_remote,CaaS-Node-Type-B,24.01,24.12,24,1,PASS,2025-08-07,v1.14.0,2.15.4,4.15.5,standard,0.227,medium,wave_1
VZ-SO-NOR-03402,Southeast,VA,37.0783,-76.0983,urban_macro,CaaS-Node-Type-A,23.12,24.12,37,1,PASS,2025-07-27,v1.14.0,2.14.10,4.16.1,standard,0.37,medium,wave_1
VZ-SO-ORL-03403,Southeast,FL,28.4873,-81.4442,suburban,CaaS-Node-Type-B,23.12,24.12,8,0,PASS,2025-12-11,v1.14.0,2.16.0,4.16.1,premium,0.246,medium,wave_1
VZ-SO-BHM-03404,Southeast,AL,33.7103,-86.6733,urban_macro,CaaS-Node-Type-A,24.01,24.12,21,1,PASS,2025-09-16,v1.14.0,2.14.10,4.12.4,premium,0.244,medium,wave_1
VZ-SO-RAL-03405,Southeast,NC,35.4644,-78.8038,dense_urban,CaaS-Node-Type-B,23.06,24.12,25,2,PASS,2025-12-06,v1.13.0,2.14.10,4.16.1,standard,0.361,medium,wave_1
VZ-SO-COL-03406,Southeast,SC,34.0373,-81.4145,urban_macro,CaaS-Node-Type-B,24.06,24.12,51,1,PASS,2025-07-25,v1.15.0,2.14.10,4.14.10,standard,0.3,medium,wave_1
VZ-SO-NOR-03407,Southeast,VA,37.0035,-76.0466,urban_macro,CaaS-Node-Type-B,23.12,24.12,54,0,PASS,2025-08-11,v1.14.0,2.15.4,4.13.8,platinum,0.348,medium,wave_1
VZ-SO-NSH-03408,Southeast,TN,36.5472,-86.6423,suburban,CaaS-Node-Type-B,23.06,24.12,41,0,PASS,2025-10-16,v1.13.0,2.14.10,4.14.2,standard,0.393,medium,wave_1
VZ-SO-RAL-03409,Southeast,NC,35.5975,-78.1905,urban_macro,CaaS-Node-Type-C,23.12,24.12,15,0,PASS,2025-07-25,v1.14.0,2.16.0,4.13.8,standard,0.335,medium,wave_1
VZ-SO-MEM-03410,Southeast,TN,35.4174,-89.9186,urban_macro,CaaS-Node-Type-B,23.12,24.12,44,0,PASS,2025-09-13,v1.14.0,2.14.10,4.14.2,standard,0.282,medium,wave_1
VZ-SO-CHS-03411,Southeast,SC,32.339,-79.6799,urban_macro,CaaS-Node-Type-B,24.12,24.12,56,2,PASS,2025-11-12,v1.16.0,2.15.1,4.16.1,standard,0.295,medium,wave_1
VZ-SO-SAV-03412,Southeast,GA,31.794,-81.497,suburban,CaaS-Node-Type-B,24.01,24.12,29,1,PASS,2025-10-12,v1.14.0,2.16.0,4.16.1,standard,0.304,medium,wave_1
VZ-SO-MIA-03413,Southeast,FL,25.373,-80.1358,urban_macro,CaaS-Node-Type-B,23.12,24.12,52,2,PASS,2025-09-28,v1.14.0,2.15.4,4.14.2,platinum,0.295,medium,wave_1
VZ-SO-ATL-03414,Southeast,GA,34.0785,-84.3705,urban_macro,CaaS-Node-Type-A,24.12,24.12,57,2,PASS,2025-12-25,v1.16.0,2.13.7,4.13.8,premium,0.262,medium,wave_1
VZ-SO-RIC-03415,Southeast,VA,37.8994,-77.6699,rural_remote,CaaS-Node-Type-A,23.12,24.12,19,1,PASS,2025-09-27,v1.14.0,2.13.7,4.14.2,premium,0.327,medium,wave_1
VZ-SO-CRW-03416,Southeast,WV,38.3724,-81.4503,urban_macro,CaaS-Node-Type-C,24.01,24.12,43,2,PASS,2025-10-13,v1.14.0,2.14.10,4.16.1,standard,0.312,medium,wave_1
VZ-SO-SAV-03417,Southeast,GA,31.9075,-80.8165,urban_macro,CaaS-Node-Type-A,23.12,24.12,43,1,PASS,2025-11-03,v1.14.0,2.15.1,4.12.4,premium,0.359,medium,wave_1
VZ-SO-BHM-03418,Southeast,AL,33.2098,-86.5939,urban_macro,CaaS-Node-Type-A,24.12,24.12,13,0,PASS,2025-08-03,v1.16.0,2.16.0,4.16.1,platinum,0.347,medium,wave_1
VZ-SO-JAX-03419,Southeast,FL,30.3944,-81.3466,suburban,CaaS-Node-Type-A,24.01,24.12,57,2,PASS,2025-12-22,v1.14.0,2.15.4,4.16.1,standard,0.242,medium,wave_1
VZ-SO-LEX-03420,Southeast,KY,38.1693,-84.5653,dense_urban,CaaS-Node-Type-C,23.12,24.12,55,0,PASS,2025-10-19,v1.14.0,2.16.0,4.13.8,standard,0.244,medium,wave_1
VZ-SO-NOR-03421,Southeast,VA,36.7651,-75.8583,suburban,CaaS-Node-Type-C,24.01,24.12,10,2,PASS,2025-10-03,v1.14.0,2.15.4,4.16.1,standard,0.285,medium,wave_1
VZ-SO-RIC-03422,Southeast,VA,37.6394,-77.5854,rural_remote,CaaS-Node-Type-B,24.06,24.12,20,1,CONDITIONAL_PASS,2025-07-01,v1.15.0,2.14.3,4.14.2,premium,0.324,medium,wave_1
VZ-SO-RAL-03423,Southeast,NC,36.0292,-78.8729,urban_macro,CaaS-Node-Type-A,23.06,24.12,26,1,PASS,2025-07-03,v1.13.0,2.14.10,4.15.5,platinum,0.365,medium,wave_1
VZ-SO-SAV-03424,Southeast,GA,32.4847,-81.0396,urban_macro,CaaS-Node-Type-C,23.12,24.12,36,0,PASS,2025-10-27,v1.14.0,2.15.1,4.14.10,premium,0.394,medium,wave_1
VZ-SO-CLT-03425,Southeast,NC,35.5211,-81.1878,urban_macro,CaaS-Node-Type-A,24.06,24.12,27,1,PASS,2025-10-10,v1.15.0,2.14.10,4.12.4,premium,0.247,medium,wave_1
VZ-SO-MEM-03426,Southeast,TN,34.9198,-89.8741,suburban,CaaS-Node-Type-B,24.06,24.12,19,2,PASS,2025-09-10,v1.15.0,2.15.1,4.14.2,premium,0.229,medium,wave_1
VZ-SO-JAX-03427,Southeast,FL,30.1452,-81.5758,suburban,CaaS-Node-Type-B,24.06,24.12,56,1,PASS,2025-12-26,v1.15.0,2.14.10,4.14.10,standard,0.254,medium,wave_1
VZ-SO-ATL-03428,Southeast,GA,33.6317,-84.6614,urban_macro,CaaS-Node-Type-A,24.12,24.12,21,1,PASS,2025-08-26,v1.16.0,2.15.1,4.15.5,standard,0.284,medium,wave_1
VZ-SO-RAL-03429,Southeast,NC,35.7229,-78.698,rural_remote,CaaS-Node-Type-B,24.12,24.12,27,2,PASS,2025-11-17,v1.16.0,2.13.7,4.16.1,standard,0.269,medium,wave_1
VZ-SO-CLT-03430,Southeast,NC,35.4535,-80.5875,urban_macro,CaaS-Node-Type-C,24.06,24.12,44,0,PASS,2025-12-26,v1.15.0,2.14.3,4.15.5,standard,0.282,medium,wave_1
VZ-SO-ATL-03431,Southeast,GA,33.9797,-84.7574,urban_macro,CaaS-Node-Type-C,23.12,24.12,24,0,PASS,2025-09-02,v1.14.0,2.16.0,4.14.10,standard,0.36,medium,wave_1
VZ-SO-SAV-03432,Southeast,GA,31.6847,-81.0201,suburban,CaaS-Node-Type-A,24.01,24.12,15,0,PASS,2025-11-05,v1.14.0,2.15.4,4.15.5,standard,0.214,medium,wave_1
VZ-SO-ORL-03433,Southeast,FL,28.1827,-81.0293,urban_macro,CaaS-Node-Type-C,24.12,24.12,51,1,PASS,2025-10-14,v1.16.0,2.15.4,4.12.4,premium,0.389,medium,wave_1
VZ-SO-BHM-03434,Southeast,AL,33.5302,-86.4054,rural_remote,CaaS-Node-Type-A,24.06,24.12,9,0,PASS,2025-12-09,v1.15.0,2.15.4,4.12.4,standard,0.272,medium,wave_1
VZ-SO-CLT-03435,Southeast,NC,34.8838,-80.5108,urban_macro,CaaS-Node-Type-A,24.12,24.12,34,0,PASS,2025-08-06,v1.16.0,2.13.7,4.12.4,platinum,0.304,medium,wave_1
VZ-SO-MEM-03436,Southeast,TN,34.939,-90.1999,suburban,CaaS-Node-Type-B,24.06,24.12,47,0,PASS,2025-10-20,v1.15.0,2.13.7,4.15.5,standard,0.354,medium,wave_1
VZ-SO-ORL-03437,Southeast,FL,28.6303,-81.7694,dense_urban,CaaS-Node-Type-A,23.06,24.12,49,1,PASS,2025-08-01,v1.13.0,2.14.10,4.15.5,standard,0.343,medium,wave_1
VZ-SO-CLT-03438,Southeast,NC,35.4847,-81.2705,rural_remote,CaaS-Node-Type-B,22.12,24.12,12,1,PASS,2025-07-11,v1.12.0,2.16.0,4.13.8,platinum,0.213,medium,wave_1
VZ-SO-MGM-03439,Southeast,AL,31.9454,-86.4112,urban_macro,CaaS-Node-Type-A,23.12,24.12,48,0,PASS,2025-10-07,v1.14.0,2.13.7,4.15.5,standard,0.38,medium,wave_1
VZ-SO-TPA-03440,Southeast,FL,27.8351,-82.6059,suburban,CaaS-Node-Type-C,24.12,24.12,58,0,PASS,2025-09-14,v1.16.0,2.14.10,4.16.1,platinum,0.244,medium,wave_1
VZ-SO-LOU-03441,Southeast,KY,38.2948,-85.4359,urban_macro,CaaS-Node-Type-B,24.06,24.12,42,0,PASS,2025-11-16,v1.15.0,2.15.1,4.14.2,standard,0.267,medium,wave_1
VZ-SO-NSH-03442,Southeast,TN,36.0031,-86.3482,suburban,CaaS-Node-Type-A,24.01,24.12,54,0,PASS,2025-09-25,v1.14.0,2.15.1,4.16.1,platinum,0.264,medium,wave_1
VZ-SO-COL-03443,Southeast,SC,33.636,-80.6617,suburban,CaaS-Node-Type-B,23.12,24.12,44,0,PASS,2025-12-25,v1.14.0,2.16.0,4.14.10,premium,0.255,medium,wave_1
VZ-SO-BHM-03444,Southeast,AL,33.5165,-86.6419,suburban,CaaS-Node-Type-B,24.06,24.12,31,0,PASS,2025-09-22,v1.15.0,2.15.1,4.15.5,premium,0.306,medium,wave_1
VZ-SO-ORL-03445,Southeast,FL,28.3233,-80.9332,suburban,CaaS-Node-Type-B,23.06,24.12,8,0,CONDITIONAL_PASS,2025-12-17,v1.13.0,2.14.3,4.14.2,premium,0.308,medium,wave_1
VZ-SO-LOU-03446,Southeast,KY,38.5483,-85.9165,suburban,CaaS-Node-Type-B,23.06,24.12,53,2,PASS,2025-08-15,v1.13.0,2.13.7,4.13.8,standard,0.301,medium,wave_1
VZ-SO-LOU-03447,Southeast,KY,38.5138,-85.8399,dense_urban,CaaS-Node-Type-B,23.12,24.12,30,0,PASS,2025-11-15,v1.14.0,2.13.7,4.13.8,standard,0.297,medium,wave_1
VZ-SO-MIA-03448,Southeast,FL,25.9622,-80.3276,suburban,CaaS-Node-Type-B,24.12,24.12,8,1,PASS,2025-07-08,v1.16.0,2.16.0,4.14.10,standard,0.224,medium,wave_1
VZ-SO-ORL-03449,Southeast,FL,28.0904,-80.9577,suburban,CaaS-Node-Type-B,23.12,24.12,54,2,PASS,2025-12-05,v1.14.0,2.16.0,4.14.2,standard,0.372,medium,wave_1
VZ-SO-TPA-03450,Southeast,FL,27.5082,-82.2546,urban_macro,CaaS-Node-Type-A,23.12,24.12,28,1,PASS,2025-10-05,v1.14.0,2.14.10,4.14.10,standard,0.343,medium,wave_1
VZ-SO-CHS-03451,Southeast,SC,32.4175,-80.2413,dense_urban,CaaS-Node-Type-C,24.06,24.12,57,2,CONDITIONAL_PASS,2025-07-03,v1.15.0,2.13.7,4.15.5,standard,0.313,medium,wave_1
VZ-SO-ATL-03452,Southeast,GA,33.408,-84.7069,dense_urban,CaaS-Node-Type-A,24.01,24.12,35,0,PASS,2025-09-17,v1.14.0,2.14.3,4.14.2,premium,0.378,medium,wave_1
VZ-SO-ORL-03453,Southeast,FL,28.6273,-81.1547,rural_remote,CaaS-Node-Type-C,23.06,24.12,51,1,PASS,2025-10-27,v1.13.0,2.16.0,4.15.5,standard,0.235,medium,wave_1
VZ-SO-JAX-03454,Southeast,FL,30.7074,-81.3449,urban_macro,CaaS-Node-Type-A,23.06,24.12,18,2,PASS,2025-07-04,v1.13.0,2.15.4,4.14.10,standard,0.396,medium,wave_1
VZ-SO-MEM-03455,Southeast,TN,35.2626,-90.1478,suburban,CaaS-Node-Type-B,23.12,24.12,22,2,PASS,2025-08-13,v1.14.0,2.13.7,4.14.2,standard,0.362,medium,wave_1
VZ-SO-COL-03456,Southeast,SC,33.9,-81.3293,suburban,CaaS-Node-Type-C,22.12,24.12,39,1,PASS,2025-09-07,v1.12.0,2.16.0,4.15.5,premium,0.332,medium,wave_1
VZ-SO-MIA-03457,Southeast,FL,25.6202,-80.0894,urban_macro,CaaS-Node-Type-A,24.06,24.12,54,1,PASS,2025-10-18,v1.15.0,2.14.3,4.14.2,platinum,0.332,medium,wave_1
VZ-SO-NOR-03458,Southeast,VA,36.562,-76.7122,urban_macro,CaaS-Node-Type-B,23.06,24.12,26,0,CONDITIONAL_PASS,2025-09-19,v1.13.0,2.14.10,4.16.1,standard,0.368,medium,wave_1
